student_id,subject,test_number,score,best_subject,average_score
1184,Social Studies,Average,58.66666667,Social Studies,58.66666667
1185,Coding,1,71,Math,71.66666667
1185,Coding,2,21,Math,71.66666667
1185,Coding,3,86,Math,71.66666667
1185,Math,1,62,Math,71.66666667
1185,Math,2,63,Math,71.66666667
1185,Math,3,90,Math,71.66666667
1185,Social Studies,1,11,Math,71.66666667
1185,Social Studies,2,59,Math,71.66666667
1185,Social Studies,3,95,Math,71.66666667
1185,Coding,Average,59.33333333,Math,71.66666667
1185,Math,Average,71.66666667,Math,71.66666667
1185,Social Studies,Average,55,Math,71.66666667
1186,Coding,1,7,Math,66.66666667
1186,Coding,2,14,Math,66.66666667
1186,Coding,3,53,Math,66.66666667
1186,Math,1,51,Math,66.66666667
1186,Math,2,68,Math,66.66666667
1186,Math,3,81,Math,66.66666667
1186,Social Studies,1,78,Math,66.66666667
1186,Social Studies,2,46,Math,66.66666667
1186,Social Studies,3,69,Math,66.66666667
1186,Coding,Average,24.66666667,Math,66.66666667
1186,Math,Average,66.66666667,Math,66.66666667
1186,Social Studies,Average,64.33333333,Math,66.66666667
1187,Coding,1,22,Math,49.33333333
1187,Coding,2,65,Math,49.33333333
1187,Coding,3,17,Math,49.33333333
1187,Math,1,94,Math,49.33333333
1187,Math,2,29,Math,49.33333333
1187,Math,3,25,Math,49.33333333
1187,Social Studies,1,91,Math,49.33333333
1187,Social Studies,2,12,Math,49.33333333
1187,Social Studies,3,4,Math,49.33333333
1187,Coding,Average,34.66666667,Math,49.33333333
1187,Math,Average,49.33333333,Math,49.33333333
1187,Social Studies,Average,35.66666667,Math,49.33333333
1188,Coding,1,25,Coding,65.66666667
1188,Coding,2,90,Coding,65.66666667
1188,Coding,3,82,Coding,65.66666667
1188,Math,1,94,Coding,65.66666667
1188,Math,2,42,Coding,65.66666667
1188,Math,3,60,Coding,65.66666667
1188,Social Studies,1,88,Coding,65.66666667
1188,Social Studies,2,81,Coding,65.66666667
1188,Social Studies,3,10,Coding,65.66666667
1188,Coding,Average,65.66666667,Coding,65.66666667
1188,Math,Average,65.33333333,Coding,65.66666667
1188,Social Studies,Average,59.66666667,Coding,65.66666667
1189,Coding,1,33,Math,74
1189,Coding,2,63,Math,74
1189,Coding,3,20,Math,74
1189,Math,1,82,Math,74
1189,Math,2,45,Math,74
1189,Math,3,95,Math,74
1189,Social Studies,1,15,Math,74
1189,Social Studies,2,6,Math,74
1189,Social Studies,3,60,Math,74
1189,Coding,Average,38.66666667,Math,74
1189,Math,Average,74,Math,74
1189,Social Studies,Average,27,Math,74
1190,Coding,1,28,Coding,64.66666667
1190,Coding,2,98,Coding,64.66666667
1190,Coding,3,68,Coding,64.66666667
1190,Math,1,49,Coding,64.66666667
1190,Math,2,51,Coding,64.66666667
1190,Math,3,5,Coding,64.66666667
1190,Social Studies,1,25,Coding,64.66666667
1190,Social Studies,2,98,Coding,64.66666667
1190,Social Studies,3,39,Coding,64.66666667
1190,Coding,Average,64.66666667,Coding,64.66666667
1190,Math,Average,35,Coding,64.66666667
1190,Social Studies,Average,54,Coding,64.66666667
1191,Coding,1,53,Social Studies,72.66666667
1191,Coding,2,65,Social Studies,72.66666667
1191,Coding,3,10,Social Studies,72.66666667
1191,Math,1,82,Social Studies,72.66666667
1191,Math,2,1,Social Studies,72.66666667
1191,Math,3,60,Social Studies,72.66666667
1191,Social Studies,1,69,Social Studies,72.66666667
1191,Social Studies,2,81,Social Studies,72.66666667
1191,Social Studies,3,68,Social Studies,72.66666667
1191,Coding,Average,42.66666667,Social Studies,72.66666667
1191,Math,Average,47.66666667,Social Studies,72.66666667
1191,Social Studies,Average,72.66666667,Social Studies,72.66666667
1192,Coding,1,41,Social Studies,71.33333333
1192,Coding,2,67,Social Studies,71.33333333
1192,Coding,3,23,Social Studies,71.33333333
1192,Math,1,63,Social Studies,71.33333333
1192,Math,2,47,Social Studies,71.33333333
1192,Math,3,51,Social Studies,71.33333333
1192,Social Studies,1,68,Social Studies,71.33333333
1192,Social Studies,2,66,Social Studies,71.33333333
1192,Social Studies,3,80,Social Studies,71.33333333
1192,Coding,Average,43.66666667,Social Studies,71.33333333
1192,Math,Average,53.66666667,Social Studies,71.33333333
1192,Social Studies,Average,71.33333333,Social Studies,71.33333333
1193,Coding,1,73,Coding,74.33333333
1193,Coding,2,90,Coding,74.33333333
1193,Coding,3,60,Coding,74.33333333
1193,Math,1,25,Coding,74.33333333
1193,Math,2,44,Coding,74.33333333
1193,Math,3,31,Coding,74.33333333
1193,Social Studies,1,34,Coding,74.33333333
1193,Social Studies,2,31,Coding,74.33333333
1193,Social Studies,3,91,Coding,74.33333333
1193,Coding,Average,74.33333333,Coding,74.33333333
1193,Math,Average,33.33333333,Coding,74.33333333
1193,Social Studies,Average,52,Coding,74.33333333
1194,Coding,1,90,Social Studies,56.33333333
1194,Coding,2,17,Social Studies,56.33333333
1194,Coding,3,48,Social Studies,56.33333333
1194,Math,1,70,Social Studies,56.33333333
1194,Math,2,62,Social Studies,56.33333333
1194,Math,3,4,Social Studies,56.33333333
1194,Social Studies,1,82,Social Studies,56.33333333
1194,Social Studies,2,68,Social Studies,56.33333333
1194,Social Studies,3,19,Social Studies,56.33333333
1194,Coding,Average,51.66666667,Social Studies,56.33333333
1194,Math,Average,45.33333333,Social Studies,56.33333333
1194,Social Studies,Average,56.33333333,Social Studies,56.33333333
1195,Coding,1,35,Coding,53.66666667
1195,Coding,2,93,Coding,53.66666667
1195,Coding,3,33,Coding,53.66666667
1195,Math,1,77,Coding,53.66666667
1195,Math,2,21,Coding,53.66666667
1195,Math,3,35,Coding,53.66666667
1195,Social Studies,1,60,Coding,53.66666667
1195,Social Studies,2,9,Coding,53.66666667
1195,Social Studies,3,31,Coding,53.66666667
1195,Coding,Average,53.66666667,Coding,53.66666667
1195,Math,Average,44.33333333,Coding,53.66666667
1195,Social Studies,Average,33.33333333,Coding,53.66666667
1196,Coding,1,99,Math,63.33333333
1196,Coding,2,4,Math,63.33333333
1196,Coding,3,78,Math,63.33333333
1196,Math,1,23,Math,63.33333333
1196,Math,2,92,Math,63.33333333
1196,Math,3,75,Math,63.33333333
1196,Social Studies,1,32,Math,63.33333333
1196,Social Studies,2,57,Math,63.33333333
1196,Social Studies,3,29,Math,63.33333333
1196,Coding,Average,60.33333333,Math,63.33333333
1196,Math,Average,63.33333333,Math,63.33333333
1196,Social Studies,Average,39.33333333,Math,63.33333333
1197,Coding,1,94,Coding,75.66666667
1197,Coding,2,100,Coding,75.66666667
1197,Coding,3,33,Coding,75.66666667
1197,Math,1,94,Coding,75.66666667
1197,Math,2,20,Coding,75.66666667
1197,Math,3,89,Coding,75.66666667
1197,Social Studies,1,60,Coding,75.66666667
1197,Social Studies,2,41,Coding,75.66666667
1197,Social Studies,3,100,Coding,75.66666667
1197,Coding,Average,75.66666667,Coding,75.66666667
1197,Math,Average,67.66666667,Coding,75.66666667
1197,Social Studies,Average,67,Coding,75.66666667
1198,Coding,1,18,Social Studies,68
1198,Coding,2,77,Social Studies,68
1198,Coding,3,79,Social Studies,68
1198,Math,1,6,Social Studies,68
1198,Math,2,0,Social Studies,68
1198,Math,3,41,Social Studies,68
1198,Social Studies,1,40,Social Studies,68
1198,Social Studies,2,69,Social Studies,68
1198,Social Studies,3,95,Social Studies,68
1198,Coding,Average,58,Social Studies,68
1198,Math,Average,15.66666667,Social Studies,68
1198,Social Studies,Average,68,Social Studies,68
1199,Coding,1,27,Social Studies,77.66666667
1199,Coding,2,7,Social Studies,77.66666667
1199,Coding,3,35,Social Studies,77.66666667
1199,Math,1,46,Social Studies,77.66666667
1199,Math,2,47,Social Studies,77.66666667
1199,Math,3,31,Social Studies,77.66666667
1199,Social Studies,1,74,Social Studies,77.66666667
1199,Social Studies,2,84,Social Studies,77.66666667
1199,Social Studies,3,75,Social Studies,77.66666667
1199,Coding,Average,23,Social Studies,77.66666667
1199,Math,Average,41.33333333,Social Studies,77.66666667
1199,Social Studies,Average,77.66666667,Social Studies,77.66666667
1200,Coding,1,55,Coding,63.66666667
1200,Coding,2,91,Coding,63.66666667
1200,Coding,3,45,Coding,63.66666667
1200,Math,1,3,Coding,63.66666667
1200,Math,2,7,Coding,63.66666667
1200,Math,3,31,Coding,63.66666667
1200,Social Studies,1,22,Coding,63.66666667
1200,Social Studies,2,55,Coding,63.66666667
1200,Social Studies,3,9,Coding,63.66666667
1200,Coding,Average,63.66666667,Coding,63.66666667
1200,Math,Average,13.66666667,Coding,63.66666667
1200,Social Studies,Average,28.66666667,Coding,63.66666667
1201,Coding,1,70,Coding,66.33333333
1201,Coding,2,56,Coding,66.33333333
1201,Coding,3,73,Coding,66.33333333
1201,Math,1,51,Coding,66.33333333
1201,Math,2,16,Coding,66.33333333
1201,Math,3,75,Coding,66.33333333
1201,Social Studies,1,72,Coding,66.33333333
1201,Social Studies,2,3,Coding,66.33333333
1201,Social Studies,3,94,Coding,66.33333333
1201,Coding,Average,66.33333333,Coding,66.33333333
1201,Math,Average,47.33333333,Coding,66.33333333
1201,Social Studies,Average,56.33333333,Coding,66.33333333
1202,Coding,1,95,Math,80
1202,Coding,2,58,Math,80
1202,Coding,3,59,Math,80
1202,Math,1,71,Math,80
1202,Math,2,90,Math,80
1202,Math,3,79,Math,80
1202,Social Studies,1,52,Math,80
1202,Social Studies,2,35,Math,80
1202,Social Studies,3,6,Math,80
1202,Coding,Average,70.66666667,Math,80
1202,Math,Average,80,Math,80
1202,Social Studies,Average,31,Math,80
1203,Coding,1,69,Coding,65.33333333
1203,Coding,2,57,Coding,65.33333333
1203,Coding,3,70,Coding,65.33333333
1203,Math,1,11,Coding,65.33333333
1203,Math,2,48,Coding,65.33333333
1203,Math,3,14,Coding,65.33333333
1203,Social Studies,1,77,Coding,65.33333333
1203,Social Studies,2,30,Coding,65.33333333
1203,Social Studies,3,17,Coding,65.33333333
1203,Coding,Average,65.33333333,Coding,65.33333333
1203,Math,Average,24.33333333,Coding,65.33333333
1203,Social Studies,Average,41.33333333,Coding,65.33333333
1204,Coding,1,73,Math,77
1204,Coding,2,19,Math,77
1204,Coding,3,6,Math,77
1204,Math,1,84,Math,77
1204,Math,2,54,Math,77
1204,Math,3,93,Math,77
1204,Social Studies,1,64,Math,77
1204,Social Studies,2,59,Math,77
1204,Social Studies,3,17,Math,77
1204,Coding,Average,32.66666667,Math,77
1204,Math,Average,77,Math,77
1204,Social Studies,Average,46.66666667,Math,77
1205,Coding,1,4,Math,59.66666667
1205,Coding,2,18,Math,59.66666667
1205,Coding,3,13,Math,59.66666667
1205,Math,1,55,Math,59.66666667
1205,Math,2,26,Math,59.66666667
1205,Math,3,98,Math,59.66666667
1205,Social Studies,1,31,Math,59.66666667
1205,Social Studies,2,27,Math,59.66666667
1205,Social Studies,3,10,Math,59.66666667
1205,Coding,Average,11.66666667,Math,59.66666667
1205,Math,Average,59.66666667,Math,59.66666667
1205,Social Studies,Average,22.66666667,Math,59.66666667
1206,Coding,1,50,Social Studies,56
1206,Coding,2,24,Social Studies,56
1206,Coding,3,5,Social Studies,56
1206,Math,1,15,Social Studies,56
1206,Math,2,98,Social Studies,56
1206,Math,3,47,Social Studies,56
1206,Social Studies,1,86,Social Studies,56
1206,Social Studies,2,22,Social Studies,56
1206,Social Studies,3,60,Social Studies,56
1206,Coding,Average,26.33333333,Social Studies,56
1206,Math,Average,53.33333333,Social Studies,56
1206,Social Studies,Average,56,Social Studies,56
1207,Coding,1,93,Coding,58.66666667
1207,Coding,2,25,Coding,58.66666667
1207,Coding,3,58,Coding,58.66666667
1207,Math,1,25,Coding,58.66666667
1207,Math,2,0,Coding,58.66666667
1207,Math,3,67,Coding,58.66666667
1207,Social Studies,1,0,Coding,58.66666667
1207,Social Studies,2,16,Coding,58.66666667
1207,Social Studies,3,10,Coding,58.66666667
1207,Coding,Average,58.66666667,Coding,58.66666667
1207,Math,Average,30.66666667,Coding,58.66666667
1207,Social Studies,Average,8.666666667,Coding,58.66666667
1208,Coding,1,92,Social Studies,91.33333333
1208,Coding,2,42,Social Studies,91.33333333
1208,Coding,3,9,Social Studies,91.33333333
1208,Math,1,86,Social Studies,91.33333333
1208,Math,2,37,Social Studies,91.33333333
1208,Math,3,11,Social Studies,91.33333333
1208,Social Studies,1,99,Social Studies,91.33333333
1208,Social Studies,2,77,Social Studies,91.33333333
1208,Social Studies,3,98,Social Studies,91.33333333
1208,Coding,Average,47.66666667,Social Studies,91.33333333
1208,Math,Average,44.66666667,Social Studies,91.33333333
1208,Social Studies,Average,91.33333333,Social Studies,91.33333333
1209,Coding,1,90,Coding,89
1209,Coding,2,90,Coding,89
1209,Coding,3,87,Coding,89
1209,Math,1,49,Coding,89
1209,Math,2,45,Coding,89
1209,Math,3,56,Coding,89
1209,Social Studies,1,73,Coding,89
1209,Social Studies,2,0,Coding,89
1209,Social Studies,3,6,Coding,89
1209,Coding,Average,89,Coding,89
1209,Math,Average,50,Coding,89
1209,Social Studies,Average,26.33333333,Coding,89
1210,Coding,1,75,Social Studies,68
1210,Coding,2,70,Social Studies,68
1210,Coding,3,35,Social Studies,68
1210,Math,1,64,Social Studies,68
1210,Math,2,49,Social Studies,68
1210,Math,3,24,Social Studies,68
1210,Social Studies,1,32,Social Studies,68
1210,Social Studies,2,87,Social Studies,68
1210,Social Studies,3,85,Social Studies,68
1210,Coding,Average,60,Social Studies,68
1210,Math,Average,45.66666667,Social Studies,68
1210,Social Studies,Average,68,Social Studies,68
1211,Coding,1,31,Coding,71.33333333
1211,Coding,2,85,Coding,71.33333333
1211,Coding,3,98,Coding,71.33333333
1211,Math,1,93,Coding,71.33333333
1211,Math,2,4,Coding,71.33333333
1211,Math,3,51,Coding,71.33333333
1211,Social Studies,1,74,Coding,71.33333333
1211,Social Studies,2,74,Coding,71.33333333
1211,Social Studies,3,53,Coding,71.33333333
1211,Coding,Average,71.33333333,Coding,71.33333333
1211,Math,Average,49.33333333,Coding,71.33333333
1211,Social Studies,Average,67,Coding,71.33333333
1212,Coding,1,88,Social Studies,78.66666667
1212,Coding,2,37,Social Studies,78.66666667
1212,Coding,3,78,Social Studies,78.66666667
1212,Math,1,71,Social Studies,78.66666667
1212,Math,2,24,Social Studies,78.66666667
1212,Math,3,13,Social Studies,78.66666667
1212,Social Studies,1,68,Social Studies,78.66666667
1212,Social Studies,2,87,Social Studies,78.66666667
1212,Social Studies,3,81,Social Studies,78.66666667
1212,Coding,Average,67.66666667,Social Studies,78.66666667
1212,Math,Average,36,Social Studies,78.66666667
1212,Social Studies,Average,78.66666667,Social Studies,78.66666667
1213,Coding,1,56,Coding,52.33333333
1213,Coding,2,20,Coding,52.33333333
1213,Coding,3,81,Coding,52.33333333
1213,Math,1,72,Coding,52.33333333
1213,Math,2,39,Coding,52.33333333
1213,Math,3,11,Coding,52.33333333
1213,Social Studies,1,2,Coding,52.33333333
1213,Social Studies,2,83,Coding,52.33333333
1213,Social Studies,3,5,Coding,52.33333333
1213,Coding,Average,52.33333333,Coding,52.33333333
1213,Math,Average,40.66666667,Coding,52.33333333
1213,Social Studies,Average,30,Coding,52.33333333
1214,Coding,1,94,Coding,82
1214,Coding,2,71,Coding,82
1214,Coding,3,81,Coding,82
1214,Math,1,76,Coding,82
1214,Math,2,62,Coding,82
1214,Math,3,51,Coding,82
1214,Social Studies,1,54,Coding,82
1214,Social Studies,2,73,Coding,82
1214,Social Studies,3,39,Coding,82
1214,Coding,Average,82,Coding,82
1214,Math,Average,63,Coding,82
1214,Social Studies,Average,55.33333333,Coding,82
1215,Coding,1,64,Social Studies,67.66666667
1215,Coding,2,64,Social Studies,67.66666667
1215,Coding,3,21,Social Studies,67.66666667
1215,Math,1,79,Social Studies,67.66666667
1215,Math,2,0,Social Studies,67.66666667
1215,Math,3,87,Social Studies,67.66666667
1215,Social Studies,1,89,Social Studies,67.66666667
1215,Social Studies,2,69,Social Studies,67.66666667
1215,Social Studies,3,45,Social Studies,67.66666667
1215,Coding,Average,49.66666667,Social Studies,67.66666667
1215,Math,Average,55.33333333,Social Studies,67.66666667
1215,Social Studies,Average,67.66666667,Social Studies,67.66666667
1216,Coding,1,6,Social Studies,44
1216,Coding,2,100,Social Studies,44
1216,Coding,3,3,Social Studies,44
1216,Math,1,99,Social Studies,44
1216,Math,2,18,Social Studies,44
1216,Math,3,14,Social Studies,44
1216,Social Studies,1,22,Social Studies,44
1216,Social Studies,2,22,Social Studies,44
1216,Social Studies,3,88,Social Studies,44
1216,Coding,Average,36.33333333,Social Studies,44
1216,Math,Average,43.66666667,Social Studies,44
1216,Social Studies,Average,44,Social Studies,44
1217,Coding,1,59,Coding,69.33333333
1217,Coding,2,89,Coding,69.33333333
1217,Coding,3,60,Coding,69.33333333
1217,Math,1,30,Coding,69.33333333
1217,Math,2,14,Coding,69.33333333
1217,Math,3,13,Coding,69.33333333
1217,Social Studies,1,51,Coding,69.33333333
1217,Social Studies,2,81,Coding,69.33333333
1217,Social Studies,3,42,Coding,69.33333333
1217,Coding,Average,69.33333333,Coding,69.33333333
1217,Math,Average,19,Coding,69.33333333
1217,Social Studies,Average,58,Coding,69.33333333
1218,Coding,1,89,Math,84.33333333
1218,Coding,2,13,Math,84.33333333
1218,Coding,3,100,Math,84.33333333
1218,Math,1,80,Math,84.33333333
1218,Math,2,99,Math,84.33333333
1218,Math,3,74,Math,84.33333333
1218,Social Studies,1,67,Math,84.33333333
1218,Social Studies,2,24,Math,84.33333333
1218,Social Studies,3,58,Math,84.33333333
1218,Coding,Average,67.33333333,Math,84.33333333
1218,Math,Average,84.33333333,Math,84.33333333
1218,Social Studies,Average,49.66666667,Math,84.33333333
1219,Coding,1,95,Coding,61
1219,Coding,2,50,Coding,61
1219,Coding,3,38,Coding,61
1219,Math,1,8,Coding,61
1219,Math,2,6,Coding,61
1219,Math,3,99,Coding,61
1219,Social Studies,1,64,Coding,61
1219,Social Studies,2,30,Coding,61
1219,Social Studies,3,66,Coding,61
1219,Coding,Average,61,Coding,61
1219,Math,Average,37.66666667,Coding,61
1219,Social Studies,Average,53.33333333,Coding,61
1220,Coding,1,34,Math,51
1220,Coding,2,21,Math,51
1220,Coding,3,80,Math,51
1220,Math,1,41,Math,51
1220,Math,2,97,Math,51
1220,Math,3,15,Math,51
1220,Social Studies,1,13,Math,51
1220,Social Studies,2,23,Math,51
1220,Social Studies,3,29,Math,51
1220,Coding,Average,45,Math,51
1220,Math,Average,51,Math,51
1220,Social Studies,Average,21.66666667,Math,51
1221,Coding,1,0,Social Studies,84
1221,Coding,2,30,Social Studies,84
1221,Coding,3,21,Social Studies,84
1221,Math,1,80,Social Studies,84
1221,Math,2,76,Social Studies,84
1221,Math,3,7,Social Studies,84
1221,Social Studies,1,77,Social Studies,84
1221,Social Studies,2,75,Social Studies,84
